,Ticker,Timestamp,SDG_Mean,SDG_Mean_change
116016,AMZN,2020-03-15,-1.326168557470055,0.3565939534243576
116017,AMZN,2020-03-16,-1.1926335513216082,0.13353500614844682
116018,AMZN,2020-03-17,-0.6952359765118736,0.49739757480973457
116019,AMZN,2020-03-18,-1.2690980702101688,-0.5738620936982952
116020,AMZN,2020-03-19,-0.7863251854125267,0.48277288479764213
116021,AMZN,2020-03-20,-0.8152058132837274,-0.028880627871200715
116022,AMZN,2020-03-21,-1.5451297537455493,-0.7299239404618219
116023,AMZN,2020-03-22,-1.3337009989081825,0.21142875483736678
116024,AMZN,2020-03-23,-0.02724866345908276,1.3064523354490998
116025,AMZN,2020-03-24,-0.684422280327821,-0.6571736168687383
116026,AMZN,2020-03-25,-0.7781387478835096,-0.09371646755568852
116027,AMZN,2020-03-26,-0.6281890747746413,0.1499496731088683
116028,AMZN,2020-03-27,-0.5394224443652368,0.08876663040940447
116029,AMZN,2020-03-28,-0.9888342629516058,-0.449411818586369
116030,AMZN,2020-03-29,-0.8591252280146165,0.12970903493698926
116031,AMZN,2020-03-30,-1.148753508093657,-0.2896282800790405
116032,AMZN,2020-03-31,-1.630139035085422,-0.48138552699176484
116033,AMZN,2020-04-01,-1.435017428581845,0.19512160650357702
116034,AMZN,2020-04-02,-1.039432382910448,0.39558504567139696
116035,AMZN,2020-04-03,-1.4436203853802572,-0.40418800246980924
116036,AMZN,2020-04-04,-1.4134909009937604,0.030129484386496763
116037,AMZN,2020-04-05,-1.1476050850189683,0.2658858159747921
116038,AMZN,2020-04-06,-0.4269912772919343,0.720613807727034
116039,AMZN,2020-04-07,-0.9893765553233398,-0.5623852780314055
116040,AMZN,2020-04-08,-1.0196811478246648,-0.030304592501325
116041,AMZN,2020-04-09,-0.6877444380124226,0.3319367098122422
116042,AMZN,2020-04-10,-1.1805335502610217,-0.4927891122485991
116043,AMZN,2020-04-11,-0.16243296986988184,1.0181005803911398
116044,AMZN,2020-04-12,-1.4685616078465265,-1.3061286379766446
116045,AMZN,2020-04-13,-0.8454106891972212,0.6231509186493053
116046,AMZN,2020-04-14,-1.327723493314614,-0.48231280411739286
116047,AMZN,2020-04-15,-1.2672330269090173,0.06049046640559674
116048,AMZN,2020-04-16,-0.027670630420062244,1.239562396488955
116049,AMZN,2020-04-17,-0.4205958809125592,-0.39292525049249694
116050,AMZN,2020-04-18,-0.6820519777278972,-0.261456096815338
116051,AMZN,2020-04-19,-1.299128201215504,-0.6170762234876069
116052,AMZN,2020-04-20,-0.4962871264182857,0.8028410747972183
116053,AMZN,2020-04-21,-0.3261779699239213,0.17010915649436442
116054,AMZN,2020-04-22,0.017197130368051615,0.3433751002919729
402189,CVS,2019-12-10,3.6697247706422003,3.3151148415641862
402196,CVS,2019-12-17,2.545228886973101,-3.0237783769494184
402197,CVS,2019-12-18,2.60047281323877,0.055243926265668986
402213,CVS,2020-01-03,4.751533115825526,-2.6310613012516386
402225,CVS,2020-01-15,4.8001837390904925,2.349220447287424
402228,CVS,2020-01-18,2.2443890274314198,-5.318636182652612
402232,CVS,2020-01-22,3.11750599520384,-0.44340337799893836
402233,CVS,2020-01-23,5.08637236084453,1.96886636564069
402245,CVS,2020-02-04,3.613813946631288,-6.2342506490294625
402253,CVS,2020-02-12,3.4466696093023126,1.36017868821664
402254,CVS,2020-02-13,3.9946312277962432,0.5479616184939307
402255,CVS,2020-02-14,4.36507936507936,0.370448137283117
402280,CVS,2020-03-10,2.06855791962175,0.8989672763468999
402281,CVS,2020-03-11,5.511348374966422,3.442790455344672
402282,CVS,2020-03-12,1.7185898749743798,-3.7927584999920425
402287,CVS,2020-03-17,5.00782472613458,5.363696612255577
402294,CVS,2020-03-24,0.5930057522592126,-0.05509129736825691
402295,CVS,2020-03-25,0.30245746691871433,-0.29054828534049826
402296,CVS,2020-03-26,0.919661349514914,0.6172038825961996
402308,CVS,2020-04-07,2.1762785636561497,1.5836799056342132
402319,CVS,2020-04-18,0.0,-1.8725224833565008
402320,CVS,2020-04-19,7.535321821036109,7.535321821036109
402321,CVS,2020-04-20,2.23713646532438,-5.298185355711729
402322,CVS,2020-04-21,1.962948871671892,-0.274187593652488
402323,CVS,2020-04-22,2.2188062674788336,0.25585739580694167
489875,ECL,2019-12-10,1.6074386815995203,0.006015194055040363
489881,ECL,2019-12-16,6.55487804878049,5.664505205152222
489884,ECL,2019-12-19,1.2092134374675554,-0.7239244261635795
489885,ECL,2019-12-20,-1.883278203183758,-3.092491640651313
489886,ECL,2019-12-21,-3.032891926527129,-1.149613723343371
489889,ECL,2019-12-24,-3.21576763485477,-2.5345687247730275
489890,ECL,2019-12-25,1.84645286686103,5.0622205017158
489895,ECL,2019-12-30,4.28015564202335,1.9179509176138994
489900,ECL,2020-01-04,-2.6107763204537418,4.804954016624908
489901,ECL,2020-01-05,-8.312991565123474,-5.702215244669732
489902,ECL,2020-01-06,-8.09523809523809,0.21775346988538402
489905,ECL,2020-01-09,2.120476418683758,9.17692803158699
489906,ECL,2020-01-10,3.0162873710860683,0.8958109524023103
489910,ECL,2020-01-14,0.3923370887521288,2.738016101097809
489911,ECL,2020-01-15,2.29885057471264,1.9065134859605113
489914,ECL,2020-01-18,-0.566572237960339,-0.6437327317875005
489924,ECL,2020-01-28,5.5137844611528815,-0.11845444195302868
489925,ECL,2020-01-29,4.18271876719868,-1.3310656939542014
489926,ECL,2020-01-30,1.5682693228147062,-2.6144494443839736
489927,ECL,2020-01-31,3.5971223021582697,2.0288529793435632
489928,ECL,2020-02-01,-0.4244392958202085,-4.0215615979784785
489931,ECL,2020-02-04,-0.5525947139253601,-1.2490685109251651
489940,ECL,2020-02-13,3.3730528972178537,1.0828543065708298
489941,ECL,2020-02-14,3.333333333333328,-0.03971956388452558
489946,ECL,2020-02-19,1.5430483655390048,-0.2536969458610263
489947,ECL,2020-02-20,-0.428084674496158,-1.9711330400351628
489954,ECL,2020-02-27,2.819632525907555,7.0756005353843925
489962,ECL,2020-03-06,-2.0234449164937454,-2.381124262809669
489968,ECL,2020-03-12,6.287425149700601,3.0244114633684425
489969,ECL,2020-03-13,-1.4687322397946152,-7.7561573894952165
489976,ECL,2020-03-20,-2.0349396116267258,-2.3964522772553423
489977,ECL,2020-03-21,-2.02991452991453,0.005025081712195956
489987,ECL,2020-03-31,3.1487899523090097,0.6090846368509206
489988,ECL,2020-04-01,1.4561972603341966,-1.692592691974813
489989,ECL,2020-04-02,1.5503875968992296,0.09419033656503295
489999,ECL,2020-04-12,2.83783783783784,6.962586328783511
490000,ECL,2020-04-13,-3.81033022861981,-6.64816806645765
490001,ECL,2020-04-14,-2.16962524654832,1.6407049820714903
490002,ECL,2020-04-15,3.1262545821141683,5.295879828662488
490003,ECL,2020-04-16,-1.671270561220434,-4.797525143334602
567242,FB,2019-12-07,-0.8231910994399206,-0.21639133056558102
567243,FB,2019-12-08,-0.7032231169719809,0.11996798246793972
567244,FB,2019-12-09,-0.4597261864789836,0.2434969304929973
567245,FB,2019-12-10,-0.4362134764071916,0.02351271007179201
567246,FB,2019-12-11,-0.7256889290618926,-0.28947545265470104
567247,FB,2019-12-12,-0.5715123342925539,0.15417659476933876
567248,FB,2019-12-13,-0.6662624810574331,-0.09475014676487925
567249,FB,2019-12-14,-0.8157082649458844,-0.1494457838884513
567250,FB,2019-12-15,-0.9085766282755644,-0.09286836332967996
567251,FB,2019-12-16,-0.4421486284469036,0.4664279998286608
567252,FB,2019-12-17,-0.5955345814202985,-0.15338595297339486
567253,FB,2019-12-18,-0.6095031773282492,-0.013968595907950743
567254,FB,2019-12-19,-0.4810209992453925,0.12848217808285672
567255,FB,2019-12-20,-0.5414248360581569,-0.060403836812764455
567256,FB,2019-12-21,-1.3301382950165372,-0.7887134589583803
567257,FB,2019-12-22,-0.9183383211884604,0.41179997382807687
567258,FB,2019-12-23,-0.3906158102058879,0.5277225109825725
567259,FB,2019-12-24,-0.4709319444906394,-0.08031613428475148
567260,FB,2019-12-25,-0.6168920892397955,-0.14596014474915614
567261,FB,2019-12-26,-0.9404149746116554,-0.3235228853718598
567262,FB,2019-12-27,-1.1739227661026117,-0.23350779149095635
567263,FB,2019-12-28,-1.2374884292839343,-0.06356566318132262
567264,FB,2019-12-29,-1.4058963501883204,-0.16840792090438605
567265,FB,2019-12-30,-1.208118679253844,0.1977776709344763
567266,FB,2019-12-31,-1.349382505339768,-0.1412638260859238
567267,FB,2020-01-01,-1.0148164154684174,0.3345660898713505
567268,FB,2020-01-02,-0.8985280466662527,0.11628836880216464
567269,FB,2020-01-03,-1.019664260610549,-0.1211362139442963
567270,FB,2020-01-04,-1.5998331141066764,-0.5801688534961273
567271,FB,2020-01-05,-1.6554173020496783,-0.055584187943001906
567272,FB,2020-01-06,-0.5259915121311858,1.1294257899184925
567273,FB,2020-01-07,-0.9741280406199956,-0.4481365284888098
567274,FB,2020-01-08,-1.1365874997909076,-0.16245945917091198
567275,FB,2020-01-09,-0.9492851407294688,0.18730235906143877
567276,FB,2020-01-10,-0.8352976645401489,0.11398747618931993
567277,FB,2020-01-11,-2.209459699129772,-1.3741620345896233
567278,FB,2020-01-12,-2.335536605174677,-0.12607690604490474
